Analysis Type,File Name,Label,Value,Is VAT/Tax Related
All Labels,IMG1013_638882811294163564.jpg,Item Code,N/A,No
All Labels,IMG1013_638882811294163564.jpg,Item Quantity,N/A,No
All Labels,IMG1013_638882811294163564.jpg,Receipt Date,N/A,No
All Labels,IMG1013_638882811294163564.jpg,Supplier Name,N/A,No
All Labels,IMG1013_638882811294163564.jpg,Tax Amount,N/A,Yes
All Labels,IMG1013_638882811294163564.jpg,Total Amount,N/A,No
All Labels,IMG1013_638882811294163564.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG1014_638882811295030968.jpg,Currency,N/A,No
All Labels,IMG1014_638882811295030968.jpg,Item,N/A,No
All Labels,IMG1014_638882811295030968.jpg,Item Amount,N/A,No
All Labels,IMG1014_638882811295030968.jpg,Item Quantity,N/A,No
All Labels,IMG1014_638882811295030968.jpg,Supplier Name,N/A,No
All Labels,IMG1014_638882811295030968.jpg,Tax Amount,N/A,Yes
All Labels,IMG1014_638882811295030968.jpg,Total Amount,N/A,No
All Labels,IMG1014_638882811295030968.jpg,Unit Price,N/A,No
All Labels,IMG1014_638882811295030968.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG1015_638882811296248626.jpg,Item,N/A,No
All Labels,IMG1015_638882811296248626.jpg,Item Amount,N/A,No
All Labels,IMG1015_638882811296248626.jpg,Item Quantity,N/A,No
All Labels,IMG1015_638882811296248626.jpg,Receipt Date,N/A,No
All Labels,IMG1015_638882811296248626.jpg,Supplier Name,N/A,No
All Labels,IMG1015_638882811296248626.jpg,Tax Amount,N/A,Yes
All Labels,IMG1015_638882811296248626.jpg,Total Amount,N/A,No
All Labels,IMG1015_638882811296248626.jpg,Unit Price,N/A,No
All Labels,IMG1015_638882811296248626.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG1016_638882811297548319.jpg,Item,N/A,No
All Labels,IMG1016_638882811297548319.jpg,Item Amount,N/A,No
All Labels,IMG1016_638882811297548319.jpg,Item Quantity,N/A,No
All Labels,IMG1016_638882811297548319.jpg,Receipt Date,N/A,No
All Labels,IMG1016_638882811297548319.jpg,Supplier Name,N/A,No
All Labels,IMG1016_638882811297548319.jpg,Tax Amount,N/A,Yes
All Labels,IMG1016_638882811297548319.jpg,Total Amount,N/A,No
All Labels,IMG1016_638882811297548319.jpg,Unit Price,N/A,No
All Labels,IMG1017_638882811298698139.jpg,Currency,N/A,No
All Labels,IMG1017_638882811298698139.jpg,Item,N/A,No
All Labels,IMG1017_638882811298698139.jpg,Item Amount,N/A,No
All Labels,IMG1017_638882811298698139.jpg,Item Code,N/A,No
All Labels,IMG1017_638882811298698139.jpg,Item Quantity,N/A,No
All Labels,IMG1017_638882811298698139.jpg,Receipt Date,N/A,No
All Labels,IMG1017_638882811298698139.jpg,Supplier Name,N/A,No
All Labels,IMG1017_638882811298698139.jpg,Tax Amount,N/A,Yes
All Labels,IMG1017_638882811298698139.jpg,Total Amount,N/A,No
All Labels,IMG1017_638882811298698139.jpg,Unit Price,N/A,No
All Labels,IMG1017_638882811298698139.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG1018_638882811299548094.jpg,Currency,N/A,No
All Labels,IMG1018_638882811299548094.jpg,Item,N/A,No
All Labels,IMG1018_638882811299548094.jpg,Item Amount,N/A,No
All Labels,IMG1018_638882811299548094.jpg,Item Quantity,N/A,No
All Labels,IMG1018_638882811299548094.jpg,Receipt Date,N/A,No
All Labels,IMG1018_638882811299548094.jpg,Receipt ID,N/A,No
All Labels,IMG1018_638882811299548094.jpg,Supplier Name,N/A,No
All Labels,IMG1018_638882811299548094.jpg,Tax Amount,N/A,Yes
All Labels,IMG1018_638882811299548094.jpg,Total Amount,N/A,No
All Labels,IMG1018_638882811299548094.jpg,Unit Price,N/A,No
All Labels,IMG1019_638882811300634692.jpg,Currency,N/A,No
All Labels,IMG1019_638882811300634692.jpg,Item,N/A,No
All Labels,IMG1019_638882811300634692.jpg,Item Amount,N/A,No
All Labels,IMG1019_638882811300634692.jpg,Item Code,N/A,No
All Labels,IMG1019_638882811300634692.jpg,Item Quantity,N/A,No
All Labels,IMG1019_638882811300634692.jpg,Receipt Date,N/A,No
All Labels,IMG1019_638882811300634692.jpg,Supplier Name,N/A,No
All Labels,IMG1019_638882811300634692.jpg,Tax Amount,N/A,Yes
All Labels,IMG1019_638882811300634692.jpg,Total Amount,N/A,No
All Labels,IMG1019_638882811300634692.jpg,Unit Price,N/A,No
All Labels,IMG1019_638882811300634692.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG1026_638882811303018602.jpg,Currency,N/A,No
All Labels,IMG1026_638882811303018602.jpg,Item,N/A,No
All Labels,IMG1026_638882811303018602.jpg,Item Amount,N/A,No
All Labels,IMG1026_638882811303018602.jpg,Item Quantity,N/A,No
All Labels,IMG1026_638882811303018602.jpg,Receipt Date,N/A,No
All Labels,IMG1026_638882811303018602.jpg,Supplier Name,N/A,No
All Labels,IMG1026_638882811303018602.jpg,Total Amount,N/A,No
All Labels,IMG1026_638882811303018602.jpg,Unit Price,N/A,No
All Labels,IMG9942_638882809295175051.jpg,Currency,N/A,No
All Labels,IMG9942_638882809295175051.jpg,Item,N/A,No
All Labels,IMG9942_638882809295175051.jpg,Item Amount,N/A,No
All Labels,IMG9942_638882809295175051.jpg,Item Quantity,N/A,No
All Labels,IMG9942_638882809295175051.jpg,Receipt Date,N/A,No
All Labels,IMG9942_638882809295175051.jpg,Supplier Name,N/A,No
All Labels,IMG9942_638882809295175051.jpg,Tax Amount,N/A,Yes
All Labels,IMG9942_638882809295175051.jpg,Total Amount,N/A,No
All Labels,IMG9942_638882809295175051.jpg,Unit Price,N/A,No
All Labels,IMG9943_638882809296633881.jpg,Currency,N/A,No
All Labels,IMG9943_638882809296633881.jpg,Item,N/A,No
All Labels,IMG9943_638882809296633881.jpg,Item Amount,N/A,No
All Labels,IMG9943_638882809296633881.jpg,Item Code,N/A,No
All Labels,IMG9943_638882809296633881.jpg,Item Quantity,N/A,No
All Labels,IMG9943_638882809296633881.jpg,Receipt Date,N/A,No
All Labels,IMG9943_638882809296633881.jpg,Supplier Name,N/A,No
All Labels,IMG9943_638882809296633881.jpg,Tax Amount,N/A,Yes
All Labels,IMG9943_638882809296633881.jpg,Total Amount,N/A,No
All Labels,IMG9943_638882809296633881.jpg,Unit Price,N/A,No
All Labels,IMG9943_638882809296633881.jpg,VAT/Tax Code,N/A,Yes
All Labels,IMG9945_638882809520687099.jpg,Item Amount,N/A,No
All Labels,IMG9945_638882809520687099.jpg,Receipt Date,N/A,No
All Labels,IMG9945_638882809520687099.jpg,Receipt ID,N/A,No
All Labels,IMG9945_638882809520687099.jpg,Supplier Name,N/A,No
All Labels,IMG9945_638882809520687099.jpg,Total Amount,N/A,No
All Labels,IMG9946_638882809521560639.jpg,Currency,N/A,No
All Labels,IMG9946_638882809521560639.jpg,Item,N/A,No
All Labels,IMG9946_638882809521560639.jpg,Item Amount,N/A,No
All Labels,IMG9946_638882809521560639.jpg,Receipt Date,N/A,No
All Labels,IMG9946_638882809521560639.jpg,Supplier Name,N/A,No
All Labels,IMG9946_638882809521560639.jpg,Total Amount,N/A,No
All Labels,IMG9947_638882809522520800.jpg,Currency,N/A,No
All Labels,IMG9947_638882809522520800.jpg,Item,N/A,No
All Labels,IMG9947_638882809522520800.jpg,Item Amount,N/A,No
All Labels,IMG9947_638882809522520800.jpg,Item Quantity,N/A,No
All Labels,IMG9947_638882809522520800.jpg,Receipt Date,N/A,No
All Labels,IMG9947_638882809522520800.jpg,Supplier Name,N/A,No
All Labels,IMG9947_638882809522520800.jpg,Tax Amount,N/A,Yes
All Labels,IMG9947_638882809522520800.jpg,Total Amount,N/A,No
All Labels,IMG9947_638882809522520800.jpg,Unit Price,N/A,No
All Labels,IMG9949_638882809524640254.jpg,Currency,N/A,No
All Labels,IMG9949_638882809524640254.jpg,Item,N/A,No
All Labels,IMG9949_638882809524640254.jpg,Item Amount,N/A,No
All Labels,IMG9949_638882809524640254.jpg,Item Quantity,N/A,No
All Labels,IMG9949_638882809524640254.jpg,Receipt Date,N/A,No
All Labels,IMG9949_638882809524640254.jpg,Supplier Name,N/A,No
All Labels,IMG9949_638882809524640254.jpg,Tax Amount,N/A,Yes
All Labels,IMG9949_638882809524640254.jpg,Total Amount,N/A,No
All Labels,IMG9949_638882809524640254.jpg,Unit Price,N/A,No
VAT/Tax Only,IMG0038_638882810133170703.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0038_638882810133170703.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0039_638882810134066471.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0039_638882810134066471.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0041_638882810135075900.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0042_638882810136603713.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0042_638882810136603713.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0097_638882808432718908.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0097_638882808432718908.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0099_638882808434877702.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0099_638882808434877702.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0100_638882808435586087.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0100_638882808435586087.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0101_638882808436400464.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0101_638882808436400464.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0102_638882808437530402.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0111_638882808782864478.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0112_638882808783777067.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0112_638882808783777067.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0113_638882808784444965.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0113_638882808784444965.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0114_638882808785542873.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0114_638882808785542873.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0115_638882808786931791.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0115_638882808786931791.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0116_638882808787772187.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0116_638882808787772187.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0117_638882808788602620.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0126_638882809274786496.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0127_638882809276479581.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0127_638882809276479581.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0128_638882809277244658.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0128_638882809277244658.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0129_638882809277999964.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0129_638882809277999964.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0131_638882809280276458.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0131_638882809280276458.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0133_638882809282735163.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0133_638882809282735163.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0134_638882809284089830.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0416_638882810142210245.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0416_638882810142210245.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0419_638882810146017356.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0419_638882810146017356.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0424_638882810530970822.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0425_638882810532539568.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0425_638882810532539568.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0551_638882810534210614.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0551_638882810534210614.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0558_638882810541718027.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0559_638882810542650024.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0560_638882810543867520.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0560_638882810543867520.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0563_638882810546827400.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0563_638882810546827400.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0565_638882810549557091.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0565_638882810549557091.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0605_638882810818219079.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1012_638882811292720784.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG1013_638882811294163564.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1013_638882811294163564.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG1014_638882811295030968.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1014_638882811295030968.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG1015_638882811296248626.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1015_638882811296248626.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG1016_638882811297548319.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1017_638882811298698139.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1017_638882811298698139.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG1018_638882811299548094.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1019_638882811300634692.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1019_638882811300634692.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG9942_638882809295175051.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG9943_638882809296633881.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG9943_638882809296633881.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG9947_638882809522520800.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG9949_638882809524640254.jpg,Tax Amount,N/A,Yes

SUMMARY STATISTICS
Total Image Files,61,,,
Total Labels,12,,,
Common Labels,2,,,
VAT/Tax Labels,2,,,
