Analysis Type,File Name,Label,Value,Is VAT/Tax Related
All Labels,IMG9878_638882803570160304.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0281_638882806613585659.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0282_638882806614328589.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0282_638882806614328589.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0283_638882806615293259.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0283_638882806615293259.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0284_638882806616222162.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0284_638882806616222162.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0285_638882806617915930.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0285_638882806617915930.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0286_638882806619626282.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0286_638882806619626282.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0287_638882806620779009.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0287_638882806620779009.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0288_638882806621876660.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0289_638882806622932916.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0289_638882806622932916.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0290_638882806624028111.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0290_638882806624028111.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0291_638882806624958485.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0291_638882806624958485.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0292_638882806626132811.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0293_638882806626899494.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0293_638882806626899494.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0294_638882806627790317.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0294_638882806627790317.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0295_638882807002214380.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0295_638882807002214380.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0296_638882807003376523.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0296_638882807003376523.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0298_638882807005873689.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0298_638882807005873689.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0299_638882807006893866.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0299_638882807006893866.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0300_638882807008134896.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0300_638882807008134896.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0301_638882807009124203.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0301_638882807009124203.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0302_638882807010183501.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0302_638882807010183501.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0303_638882807011193578.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0304_638882807012100373.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0304_638882807012100373.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0306_638882807014240549.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0306_638882807014240549.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0307_638882807015364158.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0308_638882807016314443.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0309_638882807017376229.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0309_638882807017376229.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0312_638882807020531435.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0313_638882807022168722.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0313_638882807022168722.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0316_638882807415085856.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0318_638882807417748882.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG0318_638882807417748882.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG0331_638882807430685721.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1008_638882808421177118.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG1008_638882808421177118.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG9862_638882803552410210.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG9862_638882803552410210.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG9868_638882803559309617.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG9868_638882803559309617.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG9874_638882803564813663.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG9874_638882803564813663.jpg,VAT/Tax Code,N/A,Yes
VAT/Tax Only,IMG9878_638882803570160304.jpg,Tax Amount,N/A,Yes
VAT/Tax Only,IMG9878_638882803570160304.jpg,VAT/Tax Code,N/A,Yes

SUMMARY STATISTICS
Total Image Files,91,,,
Total Labels,12,,,
Common Labels,2,,,
VAT/Tax Labels,2,,,
